21,1,244.88,47.81,1185.36,999.38,1,-1,-1,-1
21,2,1181.72,61.84,823.33,981.52,1,-1,-1,-1
21,3,11.22,45.58,380.12,998.43,1,-1,-1,-1
22,1,236.94,44.18,1209.78,1008.31,1,-1,-1,-1
22,2,1193.55,51.87,800.61,991.35,1,-1,-1,-1
22,3,8.03,41.95,381.85,1002.64,1,-1,-1,-1
23,1,239.22,50.71,1208.60,992.54,1,-1,-1,-1
23,2,1203.36,52.25,799.07,989.45,1,-1,-1,-1
23,3,6.19,25.77,393.23,1035.81,1,-1,-1,-1
24,1,289.87,41.88,1254.15,1010.44,1,-1,-1,-1
24,3,7.01,23.27,396.48,1044.37,1,-1,-1,-1
25,1,297.31,37.94,1279.00,1012.49,1,-1,-1,-1
25,3,-51.42,11.88,385.10,1044.74,1,-1,-1,-1
26,1,308.00,46.99,1286.95,998.71,1,-1,-1,-1
26,3,-57.13,18.45,368.71,1028.78,1,-1,-1,-1
27,1,303.63,43.82,1315.00,1002.73,1,-1,-1,-1
27,3,-55.34,18.76,359.57,1031.33,1,-1,-1,-1
28,1,293.26,43.29,1335.02,1000.94,1,-1,-1,-1
28,3,-50.46,18.95,349.90,1032.81,1,-1,-1,-1
29,1,280.65,41.76,1361.84,1002.24,1,-1,-1,-1
29,3,-4.91,7.70,357.54,1049.33,1,-1,-1,-1
30,1,278.53,40.53,1388.58,1005.38,1,-1,-1,-1
30,3,-5.97,4.75,359.16,1054.08,1,-1,-1,-1
31,1,273.84,44.03,1402.06,1001.95,1,-1,-1,-1
32,1,268.43,46.03,1412.62,1000.63,1,-1,-1,-1
32,3,144.30,38.03,357.95,997.72,1,-1,-1,-1
33,1,261.28,44.13,1423.20,1004.11,1,-1,-1,-1
33,3,160.88,39.35,357.08,995.28,1,-1,-1,-1
34,1,256.86,46.71,1430.49,1002.12,1,-1,-1,-1
35,1,250.70,47.68,1436.80,999.38,1,-1,-1,-1
36,1,240.56,43.40,1448.86,1002.32,1,-1,-1,-1
37,1,231.04,37.82,1458.99,1002.12,1,-1,-1,-1
38,1,218.98,25.80,1483.89,1015.25,1,-1,-1,-1
39,1,219.11,23.95,1488.18,1012.95,1,-1,-1,-1
40,1,224.49,26.62,1489.35,1006.08,1,-1,-1,-1
41,1,225.39,29.69,1492.36,1000.79,1,-1,-1,-1
42,1,217.10,24.94,1512.41,1008.07,1,-1,-1,-1
43,1,222.66,27.81,1519.44,1005.53,1,-1,-1,-1
44,1,237.69,32.26,1511.13,997.94,1,-1,-1,-1
45,1,235.31,31.32,1521.75,1001.71,1,-1,-1,-1
46,1,236.28,30.98,1523.62,1001.16,1,-1,-1,-1
47,1,240.42,36.15,1515.73,991.70,1,-1,-1,-1
48,1,224.08,33.48,1530.93,996.11,1,-1,-1,-1
48,3,48.47,29.33,382.71,1027.23,1,-1,-1,-1
49,1,194.65,19.92,1585.62,1026.87,1,-1,-1,-1
49,3,45.01,28.97,383.24,1028.67,1,-1,-1,-1
50,1,305.04,18.77,1577.39,1027.94,1,-1,-1,-1
50,3,49.05,18.73,408.07,1034.73,1,-1,-1,-1
51,1,323.71,9.18,1606.12,1050.59,1,-1,-1,-1
51,3,47.36,17.42,408.81,1036.61,1,-1,-1,-1
52,1,241.52,21.29,1589.56,1029.01,1,-1,-1,-1
52,3,103.68,3.47,463.12,1066.36,1,-1,-1,-1
53,1,244.35,20.41,1592.70,1031.04,1,-1,-1,-1
53,3,119.38,6.30,489.83,1046.97,1,-1,-1,-1
54,3,127.86,2.09,526.85,1042.42,1,-1,-1,-1
55,3,127.75,6.56,557.71,1042.64,1,-1,-1,-1
56,3,127.43,8.31,588.16,1049.95,1,-1,-1,-1
57,1,477.34,18.81,1557.46,1033.55,1,-1,-1,-1
57,3,118.65,3.75,615.43,1055.94,1,-1,-1,-1
58,1,524.04,18.72,1516.90,1028.82,1,-1,-1,-1
58,3,109.09,0.76,635.35,1050.89,1,-1,-1,-1
59,1,546.02,16.70,1492.65,1032.56,1,-1,-1,-1
59,3,100.88,2.32,651.79,1046.89,1,-1,-1,-1
60,1,547.20,5.41,1492.29,1052.40,1,-1,-1,-1
60,3,95.01,4.30,666.72,1040.69,1,-1,-1,-1
61,1,578.11,9.71,1445.64,1036.22,1,-1,-1,-1
61,3,124.25,18.34,678.29,1017.12,1,-1,-1,-1
62,1,585.89,18.09,1415.55,1025.86,1,-1,-1,-1
62,3,88.90,11.00,703.24,1034.26,1,-1,-1,-1
63,1,594.03,16.63,1403.11,1029.89,1,-1,-1,-1
63,3,103.50,14.22,717.94,1034.68,1,-1,-1,-1
64,1,599.54,19.40,1383.94,1024.80,1,-1,-1,-1
64,3,73.32,8.18,736.21,1047.41,1,-1,-1,-1
64,6,718.30,24.89,397.05,1006.57,1,-1,-1,-1
65,1,664.45,19.13,1361.23,1029.48,1,-1,-1,-1
65,3,60.62,12.49,746.51,1044.95,1,-1,-1,-1
65,6,734.38,27.00,395.00,998.60,1,-1,-1,-1
66,1,696.29,17.71,1340.18,1033.89,1,-1,-1,-1
66,3,48.45,5.56,766.63,1062.46,1,-1,-1,-1
66,6,738.47,23.83,398.15,1000.89,1,-1,-1,-1
67,1,720.44,13.88,1321.27,1040.15,1,-1,-1,-1
67,3,81.07,16.74,760.54,1036.20,1,-1,-1,-1
67,6,743.65,28.44,398.99,991.91,1,-1,-1,-1
68,1,734.79,4.53,1310.35,1053.03,1,-1,-1,-1
68,3,96.41,19.75,767.60,1029.94,1,-1,-1,-1
68,6,751.51,32.11,405.24,990.42,1,-1,-1,-1
69,1,759.27,15.47,1269.59,1037.49,1,-1,-1,-1
69,3,100.92,24.17,767.48,1019.01,1,-1,-1,-1
69,6,753.76,36.79,410.03,980.43,1,-1,-1,-1
70,1,764.71,15.75,1253.79,1040.70,1,-1,-1,-1
70,3,99.11,17.81,779.81,1027.59,1,-1,-1,-1
70,6,749.53,28.77,423.35,994.91,1,-1,-1,-1
71,1,780.18,22.47,1222.70,1028.02,1,-1,-1,-1
71,3,97.73,12.11,784.67,1028.86,1,-1,-1,-1
71,6,752.32,30.53,426.14,986.13,1,-1,-1,-1
72,1,802.75,37.62,1186.39,1008.58,1,-1,-1,-1
72,3,90.64,10.60,793.80,1032.69,1,-1,-1,-1
72,6,748.41,27.76,432.04,993.10,1,-1,-1,-1
73,1,814.24,39.28,1167.78,1003.31,1,-1,-1,-1
73,3,85.64,14.67,796.17,1026.89,1,-1,-1,-1
73,6,743.59,22.70,438.27,1004.48,1,-1,-1,-1
74,1,822.63,37.82,1160.53,1008.76,1,-1,-1,-1
74,3,112.70,24.84,812.91,1016.75,1,-1,-1,-1
74,6,744.65,18.14,445.62,1014.10,1,-1,-1,-1
75,1,819.50,37.87,1148.51,1005.60,1,-1,-1,-1
75,3,119.37,30.65,827.85,1004.34,1,-1,-1,-1
75,6,742.07,21.08,445.22,1005.80,1,-1,-1,-1
76,1,811.10,29.19,1155.05,1019.74,1,-1,-1,-1
76,3,112.19,33.44,849.49,1004.43,1,-1,-1,-1
76,6,733.84,28.22,446.35,997.94,1,-1,-1,-1
77,1,820.10,33.81,1138.70,1011.91,1,-1,-1,-1
77,3,103.11,32.43,871.10,1005.23,1,-1,-1,-1
77,6,724.92,32.90,450.05,991.01,1,-1,-1,-1
78,1,816.64,31.58,1135.82,1014.91,1,-1,-1,-1
78,3,95.82,28.01,895.00,1010.27,1,-1,-1,-1
78,6,727.81,33.88,449.31,989.38,1,-1,-1,-1
79,1,799.91,28.73,1140.15,1021.35,1,-1,-1,-1
79,3,95.42,34.89,902.08,995.06,1,-1,-1,-1
80,1,788.60,19.72,1155.50,1040.29,1,-1,-1,-1
80,3,80.14,29.47,927.74,1006.67,1,-1,-1,-1
81,1,790.36,16.99,1156.99,1047.41,1,-1,-1,-1
81,3,73.60,26.77,948.50,1013.03,1,-1,-1,-1
82,1,796.58,21.23,1147.68,1043.48,1,-1,-1,-1
82,3,59.57,23.08,969.18,1023.40,1,-1,-1,-1
83,1,799.47,22.89,1138.36,1037.91,1,-1,-1,-1
83,3,44.45,19.70,983.08,1029.96,1,-1,-1,-1
84,1,788.41,14.94,1153.75,1056.88,1,-1,-1,-1
84,3,32.70,22.37,982.97,1023.87,1,-1,-1,-1
85,1,787.26,15.91,1147.58,1053.45,1,-1,-1,-1
85,3,-22.63,21.42,962.15,1014.89,1,-1,-1,-1
86,1,785.23,14.35,1144.38,1052.00,1,-1,-1,-1
86,3,-38.89,23.06,945.69,1008.17,1,-1,-1,-1
87,1,792.48,15.12,1140.32,1051.37,1,-1,-1,-1
87,3,-53.68,14.40,945.46,1024.90,1,-1,-1,-1
88,1,720.73,21.38,1151.21,1045.11,1,-1,-1,-1
88,3,-57.86,15.12,924.12,1019.99,1,-1,-1,-1
89,1,704.27,26.42,1152.53,1032.76,1,-1,-1,-1
89,3,-64.81,20.06,904.95,1015.43,1,-1,-1,-1
90,1,694.39,32.30,1150.33,1015.46,1,-1,-1,-1
90,3,-73.57,16.66,899.48,1032.24,1,-1,-1,-1
91,1,680.54,35.15,1160.46,1009.67,1,-1,-1,-1
91,3,-70.51,14.73,883.44,1036.56,1,-1,-1,-1
92,1,671.93,30.18,1176.40,1011.60,1,-1,-1,-1
92,3,-67.28,19.95,857.55,1028.27,1,-1,-1,-1
93,1,654.53,36.90,1190.77,1010.43,1,-1,-1,-1
93,3,-74.72,12.69,863.85,1056.13,1,-1,-1,-1
94,1,547.83,28.12,1229.32,1025.99,1,-1,-1,-1
94,3,-67.96,11.96,851.57,1059.29,1,-1,-1,-1
95,1,501.32,29.42,1227.92,1013.44,1,-1,-1,-1
95,3,-43.57,23.53,821.09,1042.62,1,-1,-1,-1
96,1,376.02,30.57,1263.43,1020.60,1,-1,-1,-1
96,3,-35.27,8.11,822.80,1067.22,1,-1,-1,-1
97,1,336.80,38.91,1264.46,1008.79,1,-1,-1,-1
97,3,-40.70,16.77,795.64,1050.80,1,-1,-1,-1
98,1,323.20,39.39,1269.55,1003.01,1,-1,-1,-1
98,3,-42.85,30.10,764.51,1021.77,1,-1,-1,-1
99,1,300.27,38.20,1282.88,1008.22,1,-1,-1,-1
99,3,-81.83,24.45,743.54,1024.76,1,-1,-1,-1
100,1,291.36,38.38,1282.60,1007.60,1,-1,-1,-1
100,3,-67.88,128.29,657.88,925.91,1,-1,-1,-1
101,1,214.67,36.42,1273.11,1006.09,1,-1,-1,-1
101,3,-106.75,56.63,683.37,997.48,1,-1,-1,-1
102,1,178.89,45.59,1255.55,992.34,1,-1,-1,-1
102,3,-104.15,50.95,655.73,988.76,1,-1,-1,-1
103,1,169.20,48.35,1236.69,985.88,1,-1,-1,-1
103,3,-120.02,34.02,639.26,1004.02,1,-1,-1,-1
104,1,176.33,64.62,1199.99,960.98,1,-1,-1,-1
104,3,-100.95,70.51,578.17,942.57,1,-1,-1,-1
105,1,178.20,58.59,1203.42,971.87,1,-1,-1,-1
105,3,-114.26,73.56,573.71,935.30,1,-1,-1,-1
106,1,102.99,50.33,1221.62,993.23,1,-1,-1,-1
107,1,71.66,47.17,1226.52,1002.66,1,-1,-1,-1
107,3,-99.90,80.81,541.96,925.25,1,-1,-1,-1
108,1,69.06,47.24,1214.69,1001.68,1,-1,-1,-1
108,3,-96.50,55.04,539.77,960.20,1,-1,-1,-1
109,1,80.22,47.91,1194.24,996.01,1,-1,-1,-1
109,3,-83.56,62.21,523.17,963.97,1,-1,-1,-1
110,1,84.63,52.11,1173.05,987.25,1,-1,-1,-1
110,3,-65.51,129.64,479.59,908.06,1,-1,-1,-1
111,1,73.68,53.01,1167.02,980.66,1,-1,-1,-1
111,3,-71.96,137.70,475.66,900.64,1,-1,-1,-1
112,1,72.13,56.63,1166.68,986.20,1,-1,-1,-1
113,1,55.17,51.34,1167.71,993.62,1,-1,-1,-1
114,1,37.59,40.07,1183.98,1013.60,1,-1,-1,-1
115,1,-20.49,38.44,1175.62,1015.23,1,-1,-1,-1
116,1,-44.46,34.55,1168.79,1020.37,1,-1,-1,-1
117,1,-34.62,59.42,1098.46,981.47,1,-1,-1,-1
118,1,-51.02,62.33,1073.46,984.49,1,-1,-1,-1
119,1,-74.24,64.05,1071.83,983.01,1,-1,-1,-1
119,3,126.35,48.94,568.18,1009.57,1,-1,-1,-1
120,3,118.08,46.36,597.67,1011.14,1,-1,-1,-1
121,3,92.52,46.15,620.19,1011.57,1,-1,-1,-1
122,3,63.84,44.89,629.67,1008.94,1,-1,-1,-1
123,3,43.72,48.47,626.53,996.62,1,-1,-1,-1
124,3,25.29,53.25,617.84,985.83,1,-1,-1,-1
125,3,-13.13,46.55,609.00,992.26,1,-1,-1,-1
126,3,-36.33,35.55,606.09,1013.05,1,-1,-1,-1
127,3,-52.21,26.89,602.40,1033.91,1,-1,-1,-1
128,3,-65.74,24.35,584.92,1033.28,1,-1,-1,-1
129,3,-70.85,33.37,550.89,1004.58,1,-1,-1,-1
130,3,-79.83,19.71,534.03,1011.31,1,-1,-1,-1
131,3,-84.33,6.83,517.51,1019.68,1,-1,-1,-1
132,3,-69.92,8.67,494.22,1011.60,1,-1,-1,-1
133,3,-97.63,1.62,481.86,1040.81,1,-1,-1,-1
134,3,-97.55,-0.90,454.97,1030.75,1,-1,-1,-1
135,3,-99.22,-1.68,442.44,1056.35,1,-1,-1,-1
136,3,-93.06,-1.86,422.86,1061.91,1,-1,-1,-1
137,3,-104.71,-5.18,424.99,1067.33,1,-1,-1,-1
174,7,1734.71,477.94,136.88,509.54,1,-1,-1,-1
175,7,1689.44,480.79,138.15,504.00,1,-1,-1,-1
176,7,1637.72,462.96,148.22,529.90,1,-1,-1,-1
177,7,1620.83,504.75,145.93,502.00,1,-1,-1,-1
178,7,1592.76,511.52,145.22,499.56,1,-1,-1,-1
179,7,1520.50,523.85,143.44,477.95,1,-1,-1,-1
180,7,1491.43,513.28,153.54,497.10,1,-1,-1,-1
181,7,1444.82,504.51,158.86,507.96,1,-1,-1,-1
182,7,1409.22,507.22,158.93,508.18,1,-1,-1,-1
183,7,1363.66,483.94,161.36,512.82,1,-1,-1,-1
184,7,1345.62,507.60,157.87,492.80,1,-1,-1,-1
184,9,32.06,54.92,442.01,974.49,1,-1,-1,-1
185,7,1324.58,499.16,166.02,511.34,1,-1,-1,-1
185,9,82.95,50.25,453.91,984.18,1,-1,-1,-1
186,7,1308.83,507.31,164.66,501.51,1,-1,-1,-1
186,9,101.06,28.21,482.40,1025.64,1,-1,-1,-1
187,7,1298.79,507.07,166.86,504.34,1,-1,-1,-1
187,9,110.43,22.28,499.72,1037.40,1,-1,-1,-1
188,7,1290.42,498.96,171.67,518.00,1,-1,-1,-1
188,9,130.22,10.87,527.64,1061.70,1,-1,-1,-1
189,7,1288.58,501.13,170.57,514.58,1,-1,-1,-1
189,9,145.14,1.60,545.37,1065.98,1,-1,-1,-1
190,7,1288.68,499.96,172.21,520.47,1,-1,-1,-1
190,9,193.52,19.37,550.72,1038.63,1,-1,-1,-1
191,7,1287.10,502.78,169.65,514.75,1,-1,-1,-1
191,9,232.21,19.72,565.18,1032.38,1,-1,-1,-1
192,7,1288.41,507.15,165.97,503.90,1,-1,-1,-1
192,9,259.88,20.69,586.21,1039.90,1,-1,-1,-1
193,7,1288.03,507.43,165.93,504.44,1,-1,-1,-1
193,9,325.73,42.51,576.38,991.86,1,-1,-1,-1
194,7,1290.93,497.56,153.59,480.15,1,-1,-1,-1
194,9,368.84,51.01,584.96,980.67,1,-1,-1,-1
195,7,1297.90,479.55,161.79,510.79,1,-1,-1,-1
195,9,399.02,56.10,592.00,971.97,1,-1,-1,-1
196,7,1314.24,495.95,161.12,505.37,1,-1,-1,-1
196,9,470.42,72.69,591.85,953.43,1,-1,-1,-1
196,10,1164.95,542.90,118.31,372.94,1,-1,-1,-1
197,7,1316.56,499.88,162.94,505.84,1,-1,-1,-1
197,9,505.80,72.72,605.74,963.53,1,-1,-1,-1
197,10,1163.65,540.79,120.22,378.98,1,-1,-1,-1
198,7,1329.33,502.69,163.49,504.69,1,-1,-1,-1
198,9,527.58,63.30,618.48,972.70,1,-1,-1,-1
198,10,1176.10,541.55,119.01,376.35,1,-1,-1,-1
199,7,1334.77,499.11,168.88,516.16,1,-1,-1,-1
199,9,593.75,68.28,613.51,961.02,1,-1,-1,-1
199,10,1178.26,540.18,120.22,380.17,1,-1,-1,-1
200,7,1336.49,491.20,175.02,530.92,1,-1,-1,-1
200,9,624.44,69.42,616.03,963.35,1,-1,-1,-1
200,10,1211.91,536.46,114.21,358.93,1,-1,-1,-1
201,7,1338.77,482.33,182.74,549.51,1,-1,-1,-1
201,9,637.79,49.86,634.61,1001.49,1,-1,-1,-1
201,10,1219.85,534.66,113.98,358.21,1,-1,-1,-1
202,7,1337.51,479.60,175.87,525.49,1,-1,-1,-1
202,9,663.93,47.13,638.28,1007.86,1,-1,-1,-1
203,7,1335.81,478.62,173.69,513.71,1,-1,-1,-1
203,9,683.84,28.36,650.79,1039.79,1,-1,-1,-1
204,7,1344.69,480.32,168.61,491.98,1,-1,-1,-1
204,9,738.27,38.87,637.64,1027.68,1,-1,-1,-1
205,7,1352.20,478.33,169.95,493.95,1,-1,-1,-1
205,9,768.73,47.71,627.54,1024.66,1,-1,-1,-1
206,7,1399.96,478.98,174.13,493.39,1,-1,-1,-1
206,9,803.03,55.70,612.28,1003.60,1,-1,-1,-1
207,7,1406.34,475.96,178.73,501.23,1,-1,-1,-1
207,9,844.57,87.31,595.40,985.51,1,-1,-1,-1
207,11,550.83,674.31,112.07,108.76,1,-1,-1,-1
208,7,1407.22,482.12,175.79,488.37,1,-1,-1,-1
208,9,866.64,89.10,592.47,988.72,1,-1,-1,-1
208,11,554.05,676.10,110.99,107.71,1,-1,-1,-1
209,7,1413.83,479.20,178.17,487.49,1,-1,-1,-1
209,9,910.28,71.75,594.32,993.92,1,-1,-1,-1
210,7,1424.42,479.47,177.66,483.90,1,-1,-1,-1
210,9,952.46,74.35,582.62,984.67,1,-1,-1,-1
211,7,1431.65,487.59,172.46,467.32,1,-1,-1,-1
211,9,973.40,75.95,578.55,987.82,1,-1,-1,-1
212,7,1438.51,487.95,171.10,463.63,1,-1,-1,-1
212,9,1004.30,89.72,571.45,984.40,1,-1,-1,-1
213,9,1033.81,96.17,559.55,981.81,1,-1,-1,-1
214,9,1083.40,98.49,551.14,980.88,1,-1,-1,-1
215,9,1131.58,105.19,542.75,974.61,1,-1,-1,-1
216,9,1169.20,119.53,531.82,960.36,1,-1,-1,-1
217,9,1198.79,125.43,523.22,954.41,1,-1,-1,-1
218,9,1248.44,134.10,518.72,945.67,1,-1,-1,-1
218,12,72.02,29.84,211.64,1021.94,1,-1,-1,-1
219,9,1299.23,141.14,514.52,938.54,1,-1,-1,-1
219,12,97.95,50.65,211.42,983.10,1,-1,-1,-1
220,9,1337.36,155.55,506.50,924.05,1,-1,-1,-1
220,12,98.64,33.72,228.47,1022.61,1,-1,-1,-1
221,9,1395.33,165.38,500.58,913.48,1,-1,-1,-1
221,12,117.86,38.24,227.74,1019.36,1,-1,-1,-1
222,9,1423.28,167.43,493.31,907.78,1,-1,-1,-1
223,9,1456.19,163.25,485.99,903.89,1,-1,-1,-1
224,9,1490.14,151.46,479.03,910.01,1,-1,-1,-1
225,9,1556.01,173.44,440.40,872.04,1,-1,-1,-1
225,13,208.71,16.35,817.89,1046.15,1,-1,-1,-1
226,9,1578.72,159.34,433.25,899.03,1,-1,-1,-1
226,13,253.52,13.90,842.22,1052.34,1,-1,-1,-1
227,9,1598.29,154.86,413.80,900.91,1,-1,-1,-1
227,13,312.01,11.22,846.05,1057.12,1,-1,-1,-1
228,9,1630.65,157.01,412.23,897.49,1,-1,-1,-1
238,15,-11.98,129.51,457.88,928.81,1,-1,-1,-1
239,15,19.43,120.64,466.49,942.98,1,-1,-1,-1
240,15,24.33,43.64,499.68,1005.87,1,-1,-1,-1
241,15,62.91,29.56,505.75,1004.89,1,-1,-1,-1
242,15,97.58,47.77,496.70,970.39,1,-1,-1,-1
243,15,130.96,47.13,503.91,971.52,1,-1,-1,-1
243,16,627.15,62.49,647.65,964.98,1,-1,-1,-1
244,15,140.60,64.66,505.00,959.87,1,-1,-1,-1
244,16,603.94,71.58,642.68,959.14,1,-1,-1,-1
245,15,159.71,56.11,517.07,979.72,1,-1,-1,-1
245,16,608.80,58.33,653.03,980.93,1,-1,-1,-1
246,15,214.68,68.06,508.36,964.15,1,-1,-1,-1
246,16,650.95,42.28,661.44,995.47,1,-1,-1,-1
247,15,257.98,67.42,510.23,964.91,1,-1,-1,-1
247,16,664.47,31.68,668.75,1010.28,1,-1,-1,-1
247,17,82.39,21.98,208.41,1042.13,1,-1,-1,-1
248,15,299.22,61.63,511.83,972.85,1,-1,-1,-1
248,16,715.37,36.14,663.52,999.06,1,-1,-1,-1
248,17,95.38,35.52,209.22,1008.54,1,-1,-1,-1
249,15,344.68,57.86,517.11,992.74,1,-1,-1,-1
249,16,731.31,40.04,660.47,1000.72,1,-1,-1,-1
249,17,111.09,56.73,211.76,968.71,1,-1,-1,-1
250,15,383.81,66.62,509.14,981.61,1,-1,-1,-1
250,16,741.11,35.49,667.36,1020.77,1,-1,-1,-1
250,17,113.50,76.29,216.34,933.52,1,-1,-1,-1
251,15,439.29,104.87,488.36,945.76,1,-1,-1,-1
251,16,772.72,32.53,669.19,1035.38,1,-1,-1,-1
251,17,114.63,60.30,237.51,966.13,1,-1,-1,-1
252,15,493.61,66.08,505.85,996.87,1,-1,-1,-1
252,16,800.86,20.23,672.43,1056.57,1,-1,-1,-1
252,17,132.79,40.20,264.50,1001.70,1,-1,-1,-1
253,15,531.64,60.58,500.51,1000.96,1,-1,-1,-1
253,16,822.33,21.57,662.39,1052.50,1,-1,-1,-1
253,17,159.27,47.55,286.29,988.02,1,-1,-1,-1
254,15,568.89,104.03,474.34,952.30,1,-1,-1,-1
254,16,877.30,34.15,641.20,1026.08,1,-1,-1,-1
254,17,166.81,35.21,310.53,996.80,1,-1,-1,-1
255,15,606.80,114.50,468.55,943.77,1,-1,-1,-1
255,16,913.30,39.72,630.99,1018.39,1,-1,-1,-1
255,17,192.79,44.07,329.34,986.77,1,-1,-1,-1
256,15,669.36,84.36,474.66,976.60,1,-1,-1,-1
256,16,941.86,41.16,625.01,1020.09,1,-1,-1,-1
256,17,236.55,52.72,341.19,969.09,1,-1,-1,-1
257,15,702.98,75.87,464.56,984.11,1,-1,-1,-1
257,16,958.83,39.05,622.33,1019.99,1,-1,-1,-1
257,17,273.44,53.14,360.30,979.64,1,-1,-1,-1
258,15,750.73,69.44,445.56,977.63,1,-1,-1,-1
258,16,971.37,45.54,618.37,1007.96,1,-1,-1,-1
258,17,302.60,59.20,378.28,985.03,1,-1,-1,-1
259,15,785.82,59.87,431.07,976.29,1,-1,-1,-1
259,16,994.71,50.67,608.27,984.72,1,-1,-1,-1
259,17,336.48,44.09,404.73,1021.13,1,-1,-1,-1
260,15,822.36,55.29,432.23,978.94,1,-1,-1,-1
260,16,1036.89,52.57,615.35,988.72,1,-1,-1,-1
260,17,354.46,40.36,419.28,1029.39,1,-1,-1,-1
261,16,1055.79,45.27,625.05,998.24,1,-1,-1,-1
261,17,403.72,52.05,415.15,992.38,1,-1,-1,-1
262,16,1080.79,45.80,631.44,1001.87,1,-1,-1,-1
262,17,443.06,47.16,429.74,1000.80,1,-1,-1,-1
263,16,1110.82,55.91,620.54,978.80,1,-1,-1,-1
263,17,465.52,40.04,441.60,1010.54,1,-1,-1,-1
263,18,65.54,26.56,220.03,1003.34,1,-1,-1,-1
264,16,1130.52,55.07,614.14,964.70,1,-1,-1,-1
264,17,486.49,42.61,447.64,1007.64,1,-1,-1,-1
264,18,83.42,27.40,224.63,995.39,1,-1,-1,-1
265,16,1145.17,54.04,617.22,972.27,1,-1,-1,-1
265,17,534.67,53.52,445.48,982.72,1,-1,-1,-1
265,18,95.44,28.71,232.92,993.42,1,-1,-1,-1
266,16,1184.98,48.33,626.90,987.11,1,-1,-1,-1
266,17,573.71,53.63,453.49,983.30,1,-1,-1,-1
266,18,115.96,41.15,240.12,968.31,1,-1,-1,-1
267,16,1203.14,35.62,638.30,1004.62,1,-1,-1,-1
267,17,595.89,38.37,466.54,997.54,1,-1,-1,-1
267,18,116.88,20.08,263.88,1009.87,1,-1,-1,-1
268,16,1219.52,24.24,646.14,1022.42,1,-1,-1,-1
268,17,614.27,30.66,480.59,1017.43,1,-1,-1,-1
268,18,116.26,16.90,280.38,1018.14,1,-1,-1,-1
269,16,1230.91,29.78,641.61,1019.33,1,-1,-1,-1
269,17,627.09,33.67,481.03,1012.50,1,-1,-1,-1
269,18,109.05,12.96,296.45,1023.47,1,-1,-1,-1
270,16,1242.46,30.04,638.57,1017.34,1,-1,-1,-1
270,17,636.35,36.86,478.85,997.99,1,-1,-1,-1
270,18,109.70,8.80,315.17,1036.32,1,-1,-1,-1
271,16,1258.34,32.17,633.77,1011.22,1,-1,-1,-1
271,17,673.95,50.06,476.92,989.14,1,-1,-1,-1
271,18,140.12,26.66,334.80,1015.04,1,-1,-1,-1
272,16,1266.68,32.37,633.54,1012.80,1,-1,-1,-1
272,17,700.48,53.68,481.62,997.15,1,-1,-1,-1
272,18,143.81,28.74,357.70,1008.98,1,-1,-1,-1
273,16,1272.00,20.61,642.11,1032.48,1,-1,-1,-1
273,17,726.04,40.47,485.09,1004.80,1,-1,-1,-1
273,18,140.85,32.79,376.79,1000.13,1,-1,-1,-1
274,16,1279.78,10.98,647.00,1049.66,1,-1,-1,-1
