2,1,1341.003565,268.000000,410.901961,811.000000,1,-1,-1,-1
3,1,1332.577052,273.456887,408.894062,803.984002,1,-1,-1,-1
4,1,1329.881511,271.332724,412.573915,807.153190,1,-1,-1,-1
5,1,1328.892521,272.014695,413.834820,806.836305,1,-1,-1,-1
6,1,1330.068696,272.922401,414.483804,805.336998,1,-1,-1,-1
7,1,1327.511143,272.501599,417.394882,806.251198,1,-1,-1,-1
8,1,1328.572297,271.629230,420.165908,807.302414,1,-1,-1,-1
9,1,1330.056818,274.699154,420.475027,804.296034,1,-1,-1,-1
10,1,1329.691252,275.418732,420.127553,803.631308,1,-1,-1,-1
11,1,1331.454848,281.431773,417.924544,795.582521,1,-1,-1,-1
12,1,1331.293834,282.286397,419.459216,794.642640,1,-1,-1,-1
13,1,1332.358413,283.885278,421.153350,794.360141,1,-1,-1,-1
14,1,1334.330400,282.423890,423.989859,795.651976,1,-1,-1,-1
15,1,1327.799140,283.821545,426.269687,793.526275,1,-1,-1,-1
16,1,1325.260506,286.299596,427.269978,790.111447,1,-1,-1,-1
17,1,1322.467860,287.849341,428.023523,786.885287,1,-1,-1,-1
18,1,1322.554014,287.050233,432.066165,789.061039,1,-1,-1,-1
19,1,1326.973986,290.020065,429.489574,779.990118,1,-1,-1,-1
20,1,1323.170428,291.760891,432.165211,780.618045,1,-1,-1,-1
21,1,1325.475440,291.700131,434.344606,783.579477,1,-1,-1,-1
22,1,1327.545559,290.305617,437.398864,787.401921,1,-1,-1,-1
23,1,1328.287085,291.177573,437.017138,786.714263,1,-1,-1,-1
24,1,1328.983047,287.385336,438.253167,791.302057,1,-1,-1,-1
25,1,1325.584169,285.931375,439.399907,792.388262,1,-1,-1,-1
26,1,1324.571780,282.727285,441.882183,796.104077,1,-1,-1,-1
27,1,1324.701876,282.511973,442.124030,796.539316,1,-1,-1,-1
28,1,1322.099624,282.100860,443.850803,796.991349,1,-1,-1,-1
